id,lat,long,name
6000,-6.129039197456202,-129.86071202151055,kkkm
6000,-6.179791871663057,-129.82439542029127,kkkm
6000,-6.230541179759896,-129.7880712733484,kkkm
6000,-6.281287094828174,-129.7517395161458,kkkm
6000,-6.332029589935584,-129.7154000841189,kkkm
6000,-6.382768638131802,-129.67905291266845,kkkm
6000,-6.433504212451115,-129.64269793716193,kkkm
6000,-6.484236285911141,-129.60633509293797,kkkm
6000,-6.534964831511968,-129.56996431529657,kkkm
6000,-6.585689822236959,-129.53358553951452,kkkm
6000,-6.636411231052757,-129.4971987008235,kkkm
6000,-6.687129030908871,-129.46080373442624,kkkm
6000,-6.737843194737734,-129.42440057549544,kkkm
6000,-6.788553695454196,-129.38798915915893,kkkm
6000,-6.8392605059545195,-129.3515694205238,kkkm
6000,-6.889963599118574,-129.31514129465228,kkkm
6000,-6.9406629478071755,-129.27870471657477,kkkm
6000,-6.991358524863285,-129.24225962128492,kkkm
6000,-7.042050303113032,-129.20580594374348,kkkm
6000,-7.09273825536306,-129.16934361887112,kkkm
6000,-7.143422354400875,-129.13287258155657,kkkm
6000,-7.194102572996455,-129.09639276665234,kkkm
6000,-7.244778883900483,-129.0599041089685,kkkm
6000,-7.295451259844418,-129.023406543282,kkkm
6000,-7.346119673542036,-128.98690000433393,kkkm
6000,-7.396784097686234,-128.9503844268241,kkkm
6000,-7.4474445049516955,-128.9138597454186,kkkm
6000,-7.498100867992773,-128.87732589474103,kkkm
6000,-7.548753159443732,-128.8407828093832,kkkm
6000,-7.599401351920369,-128.80423042388713,kkkm
6000,-7.650045418018137,-128.76766867276896,kkkm
6000,-7.7006853303117175,-128.73109749049718,kkkm
6000,-7.751321061356391,-128.69451681150258,kkkm
6000,-7.801952583685325,-128.65792657017792,kkkm
6000,-7.852579869813833,-128.62132670087206,kkkm
6000,-7.903202892233732,-128.58471713790004,kkkm
6000,-7.953821623417724,-128.54809781552962,kkkm
6000,-8.00443603581672,-128.51146866799354,kkkm
6000,-8.055046101862139,-128.4748296294783,kkkm
6000,-8.105651793960435,-128.43818063413195,kkkm
6000,-8.156253084500678,-128.40152161606147,kkkm
6000,-8.206849945847237,-128.36485250932924,kkkm
6000,-8.257442350344729,-128.32817324796045,kkkm
6000,-8.30803027031438,-128.29148376592988,kkkm
6000,-8.358613678056756,-128.2547839971762,kkkm
6000,-8.409192545849564,-128.21807387559426,kkkm
6000,-8.459766845947845,-128.18135333503218,kkkm
6000,-8.510336550583691,-128.14462230930133,kkkm
6000,-8.56090163196752,-128.1078807321593,kkkm
6000,-8.61146206228615,-128.0711285373281,kkkm
6000,-8.66201781370489,-128.03436565848276,kkkm
6000,-8.712568858364365,-127.99759202925257,kkkm
6000,-8.76311516838199,-127.96080758322441,kkkm
6000,-8.813656715852625,-127.92401225393536,kkkm
6000,-8.864193472846429,-127.88720597488057,kkkm
6000,-8.914725411410423,-127.85038867951145,kkkm
6000,-8.96525250356807,-127.81356030122826,kkkm
6000,-9.015774721318834,-127.77672077338994,kkkm
6000,-9.066292036636714,-127.73987002930612,kkkm
6000,-9.116804421472727,-127.70300800223859,kkkm
6000,-9.167311847752421,-127.66613462540664,kkkm
6000,-9.217814287376838,-127.62924983197698,kkkm
6000,-9.268311712222973,-127.59235355507317,kkkm
6000,-9.318804094142093,-127.55544572776768,kkkm
6000,-9.369291404960892,-127.51852628308579,kkkm
6000,-9.419773616479983,-127.4815951540036,kkkm
