Time,OEM Velocity,TLE Velocity,OEM Speed,TLE Speed,Difference,Error
2023-07-16 01:07:00+00:00,[-7.55846654  0.24299879 -1.15863918],[-7.55288433  0.26913198 -1.18775108],7.650614983917789,7.650440925149353,0.00017405876843579193,0.002275095123747274
2023-07-16 01:11:00+00:00,[-7.56595993 -1.03763803  0.4548387 ],[-7.57105957 -1.01188561  0.42523654],7.650315069899565,7.650207945511664,0.00010712438790161372,0.0014002611254940128
2023-07-16 01:15:00+00:00,[-7.02591272 -2.2433845   2.03559774],[-7.04134452 -2.21992242  2.00767664],7.6511359788225155,7.651101467209681,3.451161283418713e-05,0.00045106521344949826
2023-07-16 01:19:00+00:00,[-5.97655726 -3.28760799  3.46978804],[-6.0012117  -3.2681794   3.44560671],7.652910037292925,7.652956555941755,-4.651864883076229e-05,0.00060785568632161
2023-07-16 01:23:00+00:00,[-4.49247793 -4.09473387  4.65341723],[-4.52454693 -4.08077813  4.63480041],7.655291980776998,7.655432710270521,-0.00014072949352250674,0.0018383295356452617
2023-07-16 01:27:00+00:00,[-2.68005102 -4.60565688  5.49983523],[-2.71713938 -4.598205    5.4881792 ],7.6578676057640225,7.658096795630986,-0.0002291898669639636,0.0029928679726906483
2023-07-16 01:31:00+00:00,[-0.67037792 -4.78236     5.94631684],[-0.7097215  -4.78194684  5.94246948],7.660225693479168,7.660526337684957,-0.0003006442057893466,0.003924743445160793
2023-07-16 01:35:00+00:00,[ 1.38999174 -4.61115927  5.95918858],[ 1.35131706 -4.61779107  5.96342228],7.662035974937597,7.662405465356684,-0.0003694904190876258,0.004822352965924767
2023-07-16 01:39:00+00:00,[ 3.35006768 -4.10413476  5.53690976],[ 3.31494278 -4.11726414  5.54886221],7.6631746266036895,7.663588024303312,-0.0004133976996225641,0.005394601059819272
2023-07-16 01:43:00+00:00,[ 5.06620879 -3.2982947   4.71033195],[ 5.03715707 -3.31689138  4.72904717],7.66370970362251,7.664111616502285,-0.00040191287977453527,0.005244364613452903
2023-07-16 01:47:00+00:00,[ 6.4129964  -2.2526144   3.54017473],[ 6.39206225 -2.27531519  3.56424345],7.663787024600248,7.664160124078336,-0.0003730994780877239,0.004868343508112887
2023-07-16 01:51:00+00:00,[ 7.29255453 -1.04352056  2.11223901],[ 7.28117965 -1.06865869  2.13988019],7.663670163153474,7.663986935354776,-0.0003167722013026619,0.004133426864137319
2023-07-16 01:55:00+00:00,[7.6414264  0.24105305 0.53072732],[7.64030673 0.21527584 0.55995034],7.663626779760663,7.66382247804212,-0.0001956982814572683,0.0025535987996453554
2023-07-16 01:59:00+00:00,[ 7.43451363  1.5080428  -1.08941254],[ 7.44368012  1.48338903 -1.06062551],7.663746194687574,7.663794306134547,-4.811144697303149e-05,0.0006277797535411836
2023-07-16 02:03:00+00:00,[ 6.68666001  2.66560037 -2.63044916],[ 6.70552072  2.64381051 -2.60410808],7.663948734849469,7.663884200746286,6.453410318307817e-05,0.000842047688675539
2023-07-16 02:07:00+00:00,[ 5.45182895  3.62965113 -3.9801636 ],[ 5.47908422  3.61228662 -3.95814699],7.664105197084757,7.663935420861191,0.0001697762235659539,0.0022152125942964973
2023-07-16 02:11:00+00:00,[ 3.81946832  4.32986822 -5.03987372],[ 3.85322092  4.31818905 -5.02377836],7.663969221093981,7.663707792548105,0.0002614285458761856,0.003411137732085886
